,doc_id,sent_idx,context,sentence,surp_mean,surp_slor,uid_std,uid_mad,uid_pwd,uid_range,uid_cv,uid_slope,uid_len
0,f::GUM_academic_art::-1::og,0,sentence,Aesthetic Appreciation and Spanish Art:,14.308397150039672,-4.125806510473045,5.744195290110798,4.811257629394531,102.47790910450382,16.17469358444214,0.4014562378913889,-1.2933742284774778,5
1,f::GUM_academic_art::-1::og,0,prev1,Aesthetic Appreciation and Spanish Art:,14.308397150039672,-4.125806510473045,5.744195290110798,4.811257629394531,102.47790910450382,16.17469358444214,0.4014562378913889,-1.2933742284774778,5
2,f::GUM_academic_art::-1::og,0,prev3,Aesthetic Appreciation and Spanish Art:,14.308397150039672,-4.125806510473045,5.744195290110798,4.811257629394531,102.47790910450382,16.17469358444214,0.4014562378913889,-1.2933742284774778,5
3,f::GUM_academic_art::-1::og,0,document,Aesthetic Appreciation and Spanish Art:,14.308397150039672,-4.125806510473045,5.744195290110798,4.811257629394531,102.47790910450382,16.17469358444214,0.4014562378913889,-1.2933742284774778,5
4,f::GUM_academic_art::-1::og,0,"sent[-2,+0]",Aesthetic Appreciation and Spanish Art:,14.308397150039672,-4.125806510473045,5.744195290110798,4.811257629394531,102.47790910450382,16.17469358444214,0.4014562378913889,-1.2933742284774778,5
5,f::GUM_academic_art::-1::og,0,"sent[-2,+2]",Aesthetic Appreciation and Spanish Art:,14.308397150039672,-4.125806510473045,5.744195290110798,4.811257629394531,102.47790910450382,16.17469358444214,0.4014562378913889,-1.2933742284774778,5
6,f::GUM_academic_art::-1::og,0,"tok[-64,+0]",Aesthetic Appreciation and Spanish Art:,14.308397150039672,-4.125806510473045,5.744195290110798,4.811257629394531,102.47790910450382,16.17469358444214,0.4014562378913889,-1.2933742284774778,5
7,f::GUM_academic_art::-1::og,0,"tok[-64,+64]",Aesthetic Appreciation and Spanish Art:,14.308397150039672,-4.125806510473045,5.744195290110798,4.811257629394531,102.47790910450382,16.17469358444214,0.4014562378913889,-1.2933742284774778,5
8,f::GUM_academic_art::-1::og,1,sentence,Insights from Eye-Tracking,16.510758996009827,-8.349473839453838,11.332088347665358,9.678393205006918,508.76496020763324,27.65465223789215,0.686345694368381,5.878267526626581,3
9,f::GUM_academic_art::-1::og,1,prev1,Insights from Eye-Tracking,18.30989483992259,-10.1486096833666,10.801029499894073,10.069712188508776,517.2153318993554,24.627225518226624,0.5899012306910517,1.970373094081876,3
10,f::GUM_academic_art::-1::og,1,prev3,Insights from Eye-Tracking,18.30989483992259,-10.1486096833666,10.801029499894073,10.069712188508776,517.2153318993554,24.627225518226624,0.5899012306910517,1.970373094081876,3
11,f::GUM_academic_art::-1::og,1,document,Insights from Eye-Tracking,18.30989483992259,-10.1486096833666,10.801029499894073,10.069712188508776,517.2153318993554,24.627225518226624,0.5899012306910517,1.970373094081876,3
12,f::GUM_academic_art::-1::og,1,"sent[-2,+0]",Insights from Eye-Tracking,18.30989483992259,-10.1486096833666,10.801029499894073,10.069712188508776,517.2153318993554,24.627225518226624,0.5899012306910517,1.970373094081876,3
13,f::GUM_academic_art::-1::og,1,"sent[-2,+2]",Insights from Eye-Tracking,22.40366768836975,-14.242382531813762,10.844227313401124,10.202795187632242,527.7233740746767,23.8119535446167,0.48403803628236314,-0.8556643724441598,3
14,f::GUM_academic_art::-1::og,1,"tok[-64,+0]",Insights from Eye-Tracking,18.30989483992259,-10.1486096833666,10.801029499894073,10.069712188508776,517.2153318993554,24.627225518226624,0.5899012306910517,1.970373094081876,3
15,f::GUM_academic_art::-1::og,1,"tok[-64,+64]",Insights from Eye-Tracking,26.155596335728962,-17.994311179172975,10.235404945290858,9.160966608259413,440.38644013317526,24.55231285095215,0.39132753135928816,-3.940137982368476,3
16,f::GUM_academic_art::-1::og,2,sentence,"Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",18.49230299370538,-6.980772554646549,20.832695138911685,14.231062728569668,759.9564750487873,69.39065318123903,1.126560339510063,-4.501179586498653,8
17,f::GUM_academic_art::-1::og,2,prev1,"Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",20.854194479819853,-9.342664040761022,23.16774713327955,16.885685306522646,906.5268818574596,76.32201378652826,1.1109394398186165,-5.7908330144127795,8
18,f::GUM_academic_art::-1::og,2,prev3,"Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",20.587738582020393,-9.076208142961562,23.17129148512869,17.18659703933372,918.251754758519,76.02208725432865,1.1254898828647726,-5.896669371610703,8
19,f::GUM_academic_art::-1::og,2,document,"Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",20.587738582020393,-9.076208142961562,23.17129148512869,17.18659703933372,918.251754758519,76.02208725432865,1.1254898828647726,-5.896669371610703,8
20,f::GUM_academic_art::-1::og,2,"sent[-2,+0]","Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",20.587738582020393,-9.076208142961562,23.17129148512869,17.18659703933372,918.251754758519,76.02208725432865,1.1254898828647726,-5.896669371610703,8
21,f::GUM_academic_art::-1::og,2,"sent[-2,+2]","Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",14.400843267358141,-2.8893128282993104,16.08092310876672,13.134670290550275,395.4500742551672,50.601920866640285,1.1166653792571128,-4.603161159611769,8
22,f::GUM_academic_art::-1::og,2,"tok[-64,+0]","Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",20.587738582020393,-9.076208142961562,23.17129148512869,17.18659703933372,918.251754758519,76.02208725432865,1.1254898828647726,-5.896669371610703,8
23,f::GUM_academic_art::-1::og,2,"tok[-64,+64]","Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",16.097613402867864,-4.586082963809034,17.380683701506708,14.566162232009447,404.0632386179904,53.38429522787919,1.0797056225993265,-5.1493670467066925,8
24,f::GUM_academic_art::-1::og,3,sentence,"Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",20.35104041190581,-7.627048815540328,22.647113199416314,15.283558460501883,1044.4808174767088,73.66856007021124,1.112823361412385,-4.360496167001786,7
25,f::GUM_academic_art::-1::og,3,prev1,"Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",15.915337178776099,-3.191345582410617,18.41036655351715,13.147858552942385,650.1561708054546,57.83403710126731,1.1567688668304368,-5.026279322317349,7
26,f::GUM_academic_art::-1::og,3,prev3,"Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",15.990913445962567,-3.2669218495970864,17.779097995759052,13.058092270997989,583.3873530861368,55.86443258100917,1.1118250408795736,-5.123054005879436,7
27,f::GUM_academic_art::-1::og,3,document,"Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",15.990913445962567,-3.2669218495970864,17.779097995759052,13.058092270997989,583.3873530861368,55.86443258100917,1.1118250408795736,-5.123054005879436,7
28,f::GUM_academic_art::-1::og,3,"sent[-2,+0]","Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",16.281661653729056,-3.5576700573635742,18.330559068224296,13.22495900036064,632.7011092682432,57.72107894884539,1.1258408053225926,-5.136482008293177,7
29,f::GUM_academic_art::-1::og,3,"sent[-2,+2]","Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",8.84814113408876,3.8758504622767225,9.918422162938805,9.62784582930047,92.49073750920108,23.985100321733626,1.120961116310253,-4.1192092114288235,7
30,f::GUM_academic_art::-1::og,3,"tok[-64,+0]","Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",15.990913445962567,-3.2669218495970864,17.779097995759052,13.058092270997989,583.3873530861368,55.86443258100917,1.1118250408795736,-5.123054005879436,7
31,f::GUM_academic_art::-1::og,3,"tok[-64,+64]","Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",10.885726162767762,1.8382654335977204,12.112837455732741,11.598731862061554,128.47099781961148,28.210182789247483,1.1127266362038433,-5.269995438501218,7
32,f::GUM_academic_art::-1::og,4,sentence,"Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",19.206946900313987,-6.5061709344035075,23.47992584543596,16.007210991554423,1248.0320021005507,75.17343224911019,1.222470492957531,-4.01082009647507,7
33,f::GUM_academic_art::-1::og,4,prev1,"Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",8.946836477760892,3.7539394881495878,11.299563074982354,9.634152641401114,241.015165016451,30.543340221163817,1.2629674302273908,-3.9446994824143706,7
34,f::GUM_academic_art::-1::og,4,prev3,"Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",8.889569918375596,3.8112060475348835,11.08801975728367,8.935917706271558,236.21651365067828,32.19494268030394,1.2473066592753455,-3.559601360570273,7
35,f::GUM_academic_art::-1::og,4,document,"Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",8.657793083145018,4.042982882765462,10.842090653179588,8.799790279977783,222.37799343891538,31.38589733222034,1.2522926511476646,-3.510389569360996,7
36,f::GUM_academic_art::-1::og,4,"sent[-2,+0]","Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",8.814312528627593,3.886463437282887,11.122436862753608,8.978917602974715,240.52901803294387,32.21379221935058,1.2618609592783971,-3.5557677677154835,7
37,f::GUM_academic_art::-1::og,4,"sent[-2,+2]","Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",9.613923196830521,3.086852769079958,13.271826474313825,10.605312053194954,376.78819598145463,38.23442307498772,1.3804797690384323,-3.9705293423737325,7
38,f::GUM_academic_art::-1::og,4,"tok[-64,+0]","Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",8.657793083145018,4.042982882765462,10.842090653179588,8.799790279977783,222.37799343891538,31.38589733222034,1.2522926511476646,-3.510389569360996,7
39,f::GUM_academic_art::-1::og,4,"tok[-64,+64]","Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",11.715196701090983,0.9855792648194962,15.27430831183993,13.256045967138528,453.7680075007676,39.85729686304694,1.303802975021111,-5.353806431020659,7
40,f::GUM_academic_art::-1::og,5,sentence,"Claire Warwick c.l.h.warwick@durham.ac.uk Durham University, United Kingdom",21.604759242418886,-8.824622399090696,27.22738775165266,18.660086438116824,1689.4872782717305,86.84634942212142,1.260249533269238,-4.905292534543798,7
41,f::GUM_academic_art::-1::og,5,prev1,"Claire Warwick c.l.h.warwick@durham.ac.uk Durham University, United Kingdom",13.029125490242482,-0.24898864691429065,16.96635346475009,13.839771854714964,578.5756574475605,48.50012130581308,1.302186664596653,-5.413304987700291,7
42,f::GUM_academic_art::-1::og,5,prev3,"Claire Warwick c.l.h.warwick@durham.ac.uk Durham University, United Kingdom",11.264385034804166,1.5157518085240258,13.612575067536202,12.565967164277954,238.66352796845774,36.18980267416919,1.208461449557762,-4.9233136302313385,7
